Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"NPY","Neuropeptide Y","Protein Coding","P01303","57","GC07P024449","10.9618682861328","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPY"
"TNFRSF4","TNF Receptor Superfamily Member 4","Protein Coding","P43489","56","GC01M001211","10.9582347869873","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF4"
"NGF","Nerve Growth Factor","Protein Coding","P01138","63","GC01M115285","10.9509677886963","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NGF"
"MYD88","MYD88 Innate Immune Signal Transduction Adaptor","Protein Coding","Q99836","62","GC03P038397","10.9420366287231","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYD88"
"KAT7","Lysine Acetyltransferase 7","Protein Coding","O95251","56","GC17P049788","10.9397535324097","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KAT7"
"KIF11","Kinesin Family Member 11","Protein Coding","P52732","61","GC10P092574","10.939338684082","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF11"
"FOXP1","Forkhead Box P1","Protein Coding","Q9H334","57","GC03M070954","10.9260091781616","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXP1"
"MIR26A2","MicroRNA 26a-2","RNA Gene","","25","GC12M057824","10.9087829589844","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR26A2"
"FAM13A","Family With Sequence Similarity 13 Member A","Protein Coding","O94988","51","GC04M088725","10.9081716537476","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM13A"
"STC1","Stanniocalcin 1","Protein Coding","P52823","53","GC08M023841","10.9064779281616","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STC1"
"PLAG1","PLAG1 Zinc Finger","Protein Coding","Q6DJT9","50","GC08M056710","10.9037761688232","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAG1"
"KAT6B","Lysine Acetyltransferase 6B","Protein Coding","Q8WYB5","57","GC10P075140","10.8919239044189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KAT6B"
"FGF1","Fibroblast Growth Factor 1","Protein Coding","P05230","59","GC05M142555","10.8911561965942","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF1"
"TNFRSF6B","TNF Receptor Superfamily Member 6b","Protein Coding","O95407","54","GC20P063696","10.8701286315918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF6B"
"VTN","Vitronectin","Protein Coding","P04004","56","GC17M088839","10.8560400009155","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VTN"
"HDAC2","Histone Deacetylase 2","Protein Coding","Q92769","65","GC06M113933","10.854419708252","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC2"
"STAT5A","Signal Transducer And Activator Of Transcription 5A","Protein Coding","P42229","62","GC17P042287","10.847996711731","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT5A"
"HDAC3","Histone Deacetylase 3","Protein Coding","O15379","62","GC05M141620","10.8404846191406","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC3"
"MOK","MOK Protein Kinase","Protein Coding","Q9UQ07","47","GC14M102214","10.8346261978149","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOK"
"NRGN","Neurogranin","Protein Coding","Q92686","51","GC11P124739","10.8315210342407","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRGN"
"MIR135B","MicroRNA 135b","RNA Gene","","30","GC01M205448","10.8257312774658","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR135B"
"NR4A2","Nuclear Receptor Subfamily 4 Group A Member 2","Protein Coding","P43354","58","GC02M156324","10.8119106292725","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR4A2"
"RGMB-AS1","RGMB Antisense RNA 1","RNA Gene","","19","GC05M098769","10.8067474365234","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGMB-AS1"
"NT5E","5'-Nucleotidase Ecto","Protein Coding","P21589","65","GC06P085449","10.7929925918579","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5E"
"GADD45A","Growth Arrest And DNA Damage Inducible Alpha","Protein Coding","P24522","55","GC01P067685","10.785400390625","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GADD45A"
"SCARNA5","Small Cajal Body-Specific RNA 5","RNA Gene","","28","GC02P233275","10.7768516540527","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCARNA5"
"ADRB2","Adrenoceptor Beta 2","Protein Coding","P07550","61","GC05P155594","10.7732172012329","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2"
"MIR181B2","MicroRNA 181b-2","RNA Gene","","26","GC09P124693","10.7688636779785","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR181B2"
"SOX10","SRY-Box Transcription Factor 10","Protein Coding","P56693","57","GC22M083306","10.7567176818848","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX10"
"CEBPB","CCAAT Enhancer Binding Protein Beta","Protein Coding","P17676","57","GC20P050190","10.7564430236816","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEBPB"
"C20orf204","Chromosome 20 Open Reading Frame 204","Protein Coding","A0A1B0GTL2","26","GC20P068129","10.755542755127","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C20orf204"
"CDC25C","Cell Division Cycle 25C","Protein Coding","P30307","61","GC05M138285","10.7527904510498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC25C"
"FOXH1","Forkhead Box H1","Protein Coding","O75593","52","GC08M144473","10.7495889663696","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXH1"
"MMP10","Matrix Metallopeptidase 10","Protein Coding","P09238","56","GC11M102770","10.7481441497803","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP10"
"SFTPC","Surfactant Protein C","Protein Coding","P11686","52","GC08P022156","10.7348213195801","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFTPC"
"FUCA1","Alpha-L-Fucosidase 1","Protein Coding","P04066","61","GC01M023845","10.7327432632446","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUCA1"
"CCDC26","CCDC26 Long Non-Coding RNA","RNA Gene","","33","GC08M136776","10.7257051467896","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC26"
"E2F4","E2F Transcription Factor 4","Protein Coding","Q16254","56","GC16P067192","10.7231407165527","https://www.genecards.org/cgi-bin/carddisp.pl?gene=E2F4"
"CD163","CD163 Molecule","Protein Coding","Q86VB7","57","GC12M032935","10.7059726715088","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD163"
"RETN","Resistin","Protein Coding","Q9HD89","54","GC19P007669","10.7059555053711","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RETN"
"XBP1","X-Box Binding Protein 1","Protein Coding","P17861","59","GC22M028794","10.7055730819702","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XBP1"
"SPRTN","SprT-Like N-Terminal Domain","Protein Coding","Q9H040","47","GC01P231337","10.6844921112061","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPRTN"
"POU5F1B","POU Class 5 Homeobox 1B","Protein Coding","Q06416","44","GC08P127322","10.6802663803101","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POU5F1B"
"APAF1","Apoptotic Peptidase Activating Factor 1","Protein Coding","O14727","60","GC12P098645","10.6748914718628","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APAF1"
"NNMT","Nicotinamide N-Methyltransferase","Protein Coding","P40261","56","GC11P114257","10.6610918045044","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NNMT"
"DDIT3","DNA Damage Inducible Transcript 3","Protein Coding","P35638","59","GC12M057516","10.6563034057617","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDIT3"
"PLAT","Plasminogen Activator, Tissue Type","Protein Coding","P00750","62","GC08M042174","10.6531429290771","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAT"
"TUBB","Tubulin Beta Class I","Protein Coding","P07437","62","GC06P156224","10.6521492004395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBB"
"C14orf132","Chromosome 14 Open Reading Frame 132","Protein Coding","Q9NPU4","29","GC14P096064","10.6512699127197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C14orf132"
"RAB27A","RAB27A, Member RAS Oncogene Family","Protein Coding","P51159","60","GC15M055202","10.6501808166504","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB27A"
"ITGA5","Integrin Subunit Alpha 5","Protein Coding","P08648","60","GC12M059733","10.6359519958496","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA5"
"AKT1S1","AKT1 Substrate 1","Protein Coding","Q96B36","52","GC19M049869","10.6334400177002","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKT1S1"
"KISS1R","KISS1 Receptor","Protein Coding","Q969F8","58","GC19P000917","10.6331195831299","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KISS1R"
"PSMC5","Proteasome 26S Subunit, ATPase 5","Protein Coding","P62195","54","GC17P063827","10.629207611084","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMC5"
"LNCBRM","LncRNA SMARCA2 (BRM) Associated","RNA Gene","","16","GC05P057571","10.6250019073486","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LNCBRM"
"MIR133A1","MicroRNA 133a-1","RNA Gene","","26","GC18M036072","10.623950958252","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR133A1"
"CD47","CD47 Molecule","Protein Coding","Q08722","58","GC03M108043","10.619460105896","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD47"
"CD19","CD19 Molecule","Protein Coding","P15391","63","GC16P104821","10.6059646606445","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD19"
"YTHDC2","YTH N6-Methyladenosine RNA Binding Protein C2","Protein Coding","Q9H6S0","50","GC05P113513","10.6049003601074","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YTHDC2"
"PPP2R5C","Protein Phosphatase 2 Regulatory Subunit B'Gamma","Protein Coding","Q13362","54","GC14P119153","10.5937452316284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R5C"
"SOCS3","Suppressor Of Cytokine Signaling 3","Protein Coding","O14543","56","GC17M078356","10.5789737701416","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOCS3"
"CEACAM7","CEA Cell Adhesion Molecule 7","Protein Coding","Q14002","50","GC19M041673","10.5787830352783","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEACAM7"
"FBN1","Fibrillin 1","Protein Coding","P35555","60","GC15M048408","10.5778512954712","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBN1"
"LOC107303338","3p25 FANCD2 Alu-Mediated Recombination Region","Functional Element","","12","GC03P024197","10.5715827941895","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107303338"
"IVL","Involucrin","Protein Coding","P07476","51","GC01P170337","10.566632270813","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IVL"
"MIR512-1","MicroRNA 512-1","RNA Gene","","26","GC19P133634","10.5661907196045","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR512-1"
"PRDM10","PR/SET Domain 10","Protein Coding","Q9NQV6","43","GC11M129899","10.566180229187","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM10"
"RHOC","Ras Homolog Family Member C","Protein Coding","P08134","54","GC01M112701","10.565957069397","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOC"
"KRT15","Keratin 15","Protein Coding","P19012","52","GC17M041513","10.5610437393188","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT15"
"GHRHR","Growth Hormone Releasing Hormone Receptor","Protein Coding","Q02643","55","GC07P030938","10.5437965393066","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GHRHR"
"CSNK2A1","Casein Kinase 2 Alpha 1","Protein Coding","P68400","63","GC20M000472","10.5397415161133","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK2A1"
"GRB7","Growth Factor Receptor Bound Protein 7","Protein Coding","Q14451","56","GC17P133698","10.5313549041748","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRB7"
"TYK2","Tyrosine Kinase 2","Protein Coding","P29597","66","GC19M010350","10.5303678512573","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYK2"
"ACACA","Acetyl-CoA Carboxylase Alpha","Protein Coding","Q13085","62","GC17M037084","10.5288047790527","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACACA"
"S100A9","S100 Calcium Binding Protein A9","Protein Coding","P06702","56","GC01P153357","10.5143547058105","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A9"
"LRBA","LPS Responsive Beige-Like Anchor Protein","Protein Coding","P50851","52","GC04M150264","10.5136184692383","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRBA"
"SGK1","Serum/Glucocorticoid Regulated Kinase 1","Protein Coding","O00141","62","GC06M134169","10.5127353668213","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGK1"
"IL2RB","Interleukin 2 Receptor Subunit Beta","Protein Coding","P14784","63","GC22M081565","10.5091686248779","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL2RB"
"MED24","Mediator Complex Subunit 24","Protein Coding","O75448","44","GC17M040019","10.5071430206299","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED24"
"UCHL1","Ubiquitin C-Terminal Hydrolase L1","Protein Coding","P09936","65","GC04P041256","10.5037660598755","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UCHL1"
"LHCGR","Luteinizing Hormone/Choriogonadotropin Receptor","Protein Coding","P22888","59","GC02M048686","10.492748260498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LHCGR"
"CALCR","Calcitonin Receptor","Protein Coding","P30988","61","GC07M093424","10.4906530380249","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALCR"
"PLCG1","Phospholipase C Gamma 1","Protein Coding","P19174","62","GC20P041136","10.4814720153809","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCG1"
"ZNHIT3","Zinc Finger HIT-Type Containing 3","Protein Coding","Q15649","47","GC17P036486","10.475043296814","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNHIT3"
"IL5","Interleukin 5","Protein Coding","P05113","58","GC05M132541","10.465371131897","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL5"
"KLF9","KLF Transcription Factor 9","Protein Coding","Q13886","45","GC09M070384","10.4580364227295","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF9"
"LGR5","Leucine Rich Repeat Containing G Protein-Coupled Receptor 5","Protein Coding","O75473","56","GC12P071439","10.4546546936035","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGR5"
"KRT1","Keratin 1","Protein Coding","P04264","60","GC12M052674","10.4496479034424","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT1"
"COPS2","COP9 Signalosome Subunit 2","Protein Coding","P61201","50","GC15M049106","10.4437484741211","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPS2"
"CHD1","Chromodomain Helicase DNA Binding Protein 1","Protein Coding","O14646","56","GC05M098853","10.4187173843384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD1"
"MVP","Major Vault Protein","Protein Coding","Q14764","52","GC16P104908","10.4120149612427","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MVP"
"LPAR2","Lysophosphatidic Acid Receptor 2","Protein Coding","Q9HBW0","54","GC19M100666","10.4116086959839","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPAR2"
"POLR1C","RNA Polymerase I And III Subunit C","Protein Coding","O15160","56","GC06P156505","10.4065456390381","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR1C"
"SYK","Spleen Associated Tyrosine Kinase","Protein Coding","P43405","63","GC09P103553","10.395435333252","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYK"
"FGF10","Fibroblast Growth Factor 10","Protein Coding","O15520","60","GC05M045056","10.3923377990723","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF10"
"ABCC3","ATP Binding Cassette Subfamily C Member 3","Protein Coding","O15438","57","GC17P050634","10.3881998062134","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC3"
"MYRF","Myelin Regulatory Factor","Protein Coding","Q9Y2G1","50","GC11P098661","10.3842496871948","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYRF"
"FAH","Fumarylacetoacetate Hydrolase","Protein Coding","P16930","59","GC15P080152","10.3803005218506","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAH"
"TRAF3","TNF Receptor Associated Factor 3","Protein Coding","Q13114","59","GC14P118105","10.3798408508301","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF3"
"HUWE1","HECT, UBA And WWE Domain Containing E3 Ubiquitin Protein Ligase 1","Protein Coding","Q7Z6Z7","59","GC0XM053532","10.3757219314575","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HUWE1"
"MIR135A1","MicroRNA 135a-1","RNA Gene","","29","GC03M054393","10.3749694824219","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR135A1"
"ATP5PO","ATP Synthase Peripheral Stalk Subunit OSCP","Protein Coding","P48047","56","GC21M033904","10.3563594818115","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5PO"
"HSPA8","Heat Shock Protein Family A (Hsp70) Member 8","Protein Coding","P11142","62","GC11M123057","10.3501663208008","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA8"
"LIFR","LIF Receptor Subunit Alpha","Protein Coding","P42702","59","GC05M038645","10.3493537902832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIFR"
"NR0B1","Nuclear Receptor Subfamily 0 Group B Member 1","Protein Coding","P51843","59","GC0XM030304","10.3405418395996","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR0B1"
"TGFB3","Transforming Growth Factor Beta 3","Protein Coding","P10600","61","GC14M075958","10.3397464752197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFB3"
"BTRC","Beta-Transducin Repeat Containing E3 Ubiquitin Protein Ligase","Protein Coding","Q9Y297","56","GC10P101354","10.3368148803711","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTRC"
"JUND","JunD Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","P17535","54","GC19M018279","10.3334875106812","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JUND"
"CST3","Cystatin C","Protein Coding","P01034","56","GC20M024131","10.3267126083374","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CST3"
"MIR124-2","MicroRNA 124-2","RNA Gene","","24","GC08P064379","10.3233184814453","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR124-2"
"HMGN3","High Mobility Group Nucleosomal Binding Domain 3","Protein Coding","Q15651","41","GC06M079201","10.3219575881958","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGN3"
"STAT2","Signal Transducer And Activator Of Transcription 2","Protein Coding","P52630","62","GC12M056341","10.3112659454346","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT2"
"PCSK9","Proprotein Convertase Subtilisin/Kexin Type 9","Protein Coding","Q8NBP7","62","GC01P055039","10.3073997497559","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK9"
"REST","RE1 Silencing Transcription Factor","Protein Coding","Q13127","55","GC04P056907","10.3047704696655","https://www.genecards.org/cgi-bin/carddisp.pl?gene=REST"
"GAD2","Glutamate Decarboxylase 2","Protein Coding","Q05329","56","GC10P026216","10.304515838623","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAD2"
"RXRG","Retinoid X Receptor Gamma","Protein Coding","P48443","52","GC01M165432","10.2901496887207","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRG"
"MIR16-2","MicroRNA 16-2","RNA Gene","","28","GC03P160418","10.2745733261108","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR16-2"
"ARG1","Arginase 1","Protein Coding","P05089","62","GC06P158145","10.2676820755005","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARG1"
